ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586194,Verify analytics for Connect Your Provider flow - Select provider from list,,C2699989,,CONS-8034,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,GQA-2229,Analytics (DQI) - P0s,iPhone,R109739,Analytics-new - sign in,0,,Failed,Bora Reddy,5/23/2023 5:07 AM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586206,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 7:57 AM,Events,
T29586207,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 7:57 AM,Events,
T29586208,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 7:57 AM,Events,
T29586209,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 7:57 AM,Events,
T29586205,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Video Player schema,0,,Passed,Praveen Kumar,5/23/2023 8:49 AM,Events,
T29586202,session.action - First start,,C2699954,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 8:49 AM,Events,
T29586203,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 8:49 AM,Events,
T29586204,session..action - Resume start,,C2699956,Not implemented yet,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Session Schema,0,,Skipped,Praveen Kumar,5/23/2023 8:49 AM,Events,
T29586210,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 6:58 AM,Events,
T29586211,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 6:58 AM,Events,
T29586217,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,AD schema,0,,Passed,Praveen Kumar,5/23/2023 6:58 AM,Events,
T29586218,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,AD schema,0,,Passed,Praveen Kumar,5/23/2023 8:48 AM,Events,
T29586219,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,AD schema,0,,Passed,Praveen Kumar,5/23/2023 8:48 AM,Events,
T29586220,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,AD schema,0,,Passed,Praveen Kumar,5/23/2023 8:48 AM,Events,
T29586221,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,AD schema,0,,Passed,Praveen Kumar,5/23/2023 6:58 AM,Events,
T29586213,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Account Schema,0,,Passed,Praveen Kumar,5/23/2023 11:41 AM,Events,
T29586214,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 8:49 AM,Events,
T29586215,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 8:49 AM,Events,
T29586216,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,LG WebOS >= 3.5,R109740,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 8:49 AM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586237,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,PS4,R109741,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 12:37 PM,Events,
T29586238,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,PS4,R109741,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 12:37 PM,Events,
T29586239,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,PS4,R109741,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 12:37 PM,Events,
T29586240,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,PS4,R109741,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 1:53 PM,Events,
T29586236,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,PS4,R109741,Video Player schema,0,,Passed,Praveen Kumar,5/23/2023 12:37 PM,Events,
T29586233,session.action - First start,,C2699954,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,PS4,R109741,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 1:37 PM,Events,
T29586234,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,PS4,R109741,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 3:33 PM,Events,
T29586235,session..action - Resume start,,C2699956,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,PS4,R109741,Session Schema,0,,Skipped,Praveen Kumar,5/23/2023 1:53 PM,Events,
T29586241,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,PS4,R109741,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 1:37 PM,Events,
T29586242,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,PS4,R109741,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 1:37 PM,Events,
T29586248,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,PS4,R109741,AD schema,0,,Passed,Praveen Kumar,5/23/2023 1:37 PM,Events,
T29586249,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,PS4,R109741,AD schema,0,,Passed,Praveen Kumar,5/23/2023 1:37 PM,Events,
T29586250,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,PS4,R109741,AD schema,0,,Passed,Praveen Kumar,5/23/2023 1:53 PM,Events,
T29586251,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,PS4,R109741,AD schema,0,,Passed,Praveen Kumar,5/23/2023 1:37 PM,Events,
T29586252,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,PS4,R109741,AD schema,0,,Passed,Praveen Kumar,5/23/2023 1:37 PM,Events,
T29586244,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,PS4,R109741,Account Schema,0,,Passed,Praveen Kumar,5/23/2023 1:53 PM,Events,
T29586245,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,PS4,R109741,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 3:11 PM,Events,
T29586246,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,PS4,R109741,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 3:33 PM,Events,
T29586247,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,PS4,R109741,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 3:11 PM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586268,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,Roku 4K TV,R109742,Playback Schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586269,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Roku 4K TV,R109742,Playback Schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586270,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,Roku 4K TV,R109742,Playback Schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586271,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Roku 4K TV,R109742,Playback Schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586267,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,Roku 4K TV,R109742,Video Player schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586264,session.action - First start,,C2699954,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Roku 4K TV,R109742,Session Schema,0,,Passed,Lakshmi,5/23/2023 4:51 AM,Events,
T29586265,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Roku 4K TV,R109742,Session Schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586266,session..action - Resume start,,C2699956,,GCX-14983,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Roku 4K TV,R109742,Session Schema,0,,Failed,Lakshmi,5/23/2023 4:52 AM,Events,
T29586261,purchaseInitiate,,C2699948,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Roku 4K TV,R109742,Purchase Schema,0,,Passed,Lakshmi,5/23/2023 4:21 AM,Events,
T29586262,purchaseReceipt,,C2699949,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
HWA
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Roku 4K TV,R109742,Purchase Schema,0,,Passed,Lakshmi,5/23/2023 4:21 AM,Events,
T29586263,purchaseRestore,,C2699953,Restore is only applicable to mobiles as per client schema document. But we are seeing this for roku too hence passing ,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Roku 4K TV,R109742,Purchase Schema,0,,Passed,Lakshmi,5/23/2023 4:21 AM,Events,
T29586272,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Roku 4K TV,R109742,AdBreak Schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586273,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Roku 4K TV,R109742,AdBreak Schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586279,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Roku 4K TV,R109742,AD schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586280,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Roku 4K TV,R109742,AD schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586281,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Roku 4K TV,R109742,AD schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586282,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Roku 4K TV,R109742,AD schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586283,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Roku 4K TV,R109742,AD schema,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
T29586274,Account. register,,C2699968,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,Roku 4K TV,R109742,Account Schema,0,,Passed,Lakshmi,5/23/2023 4:21 AM,Events,
T29586275,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,Roku 4K TV,R109742,Account Schema,0,,Passed,Lakshmi,5/23/2023 4:21 AM,Events,
T29586276,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Roku 4K TV,R109742,Authentication.action,0,,Passed,Lakshmi,5/23/2023 4:53 AM,Events,
T29586277,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Roku 4K TV,R109742,Authentication.action,0,,Passed,Lakshmi,5/23/2023 4:38 AM,Events,
